BIOZ1_MAG,BIOZ1_PHASE,EXC_FREQ_KHZ,EXC_PIN,GND_PIN,SNS_AP_PIN,SNS_AN_PIN,PACKET_NUMBER
2.117418,3.11801,10,2,10,13,14,2
2.117418,3.11801,10,2,10,14,15,6
2.576783,3.12579,10,2,10,15,16,10
4.310076,3.110223,10,3,11,1,2,14
3.888927,-0.041694,10,3,11,4,5,18
2.636228,-0.043012,10,3,11,5,6,22
2.436909,-0.06327,10,3,11,6,7,26
2.268962,-0.05317,10,3,11,7,8,30
2.598242,-0.036806,10,3,11,8,9,34
4.499785,-0.049748,10,3,11,9,10,38
4.277633,3.092692,10,3,11,12,13,42
2.523267,3.117699,10,3,11,13,14,46
2.193498,3.102623,10,3,11,14,15,50
2.117982,3.117956,10,3,11,15,16,54
2.652324,3.112684,10,4,12,1,2,58
4.088702,3.111804,10,4,12,2,3,62
4.607023,-0.040207,10,4,12,5,6,66
2.84117,-0.058075,10,4,12,6,7,70
2.306383,-0.060112,10,4,12,7,8,74
2.229999,-0.046305,10,4,12,8,9,78
2.802862,-0.052584,10,4,12,9,10,82
4.055942,-0.048387,10,4,12,10,11,86
4.180815,3.112865,10,4,12,13,14,90
2.597412,3.104574,10,4,12,14,15,94
2.117245,3.117684,10,4,12,15,16,98
2.209123,3.11964,10,5,13,1,2,102
2.651544,3.112678,10,5,13,2,3,106
4.622525,3.109504,10,5,13,3,4,110
4.276896,-0.04911,10,5,13,6,7,114
2.673453,-0.049107,10,5,13,7,8,118
2.19266,-0.039007,10,5,13,8,9,122
2.34484,-0.06659,10,5,13,9,10,126
2.527626,-0.060286,10,5,13,10,11,130
4.185281,-0.050563,10,5,13,11,12,134
4.163272,3.104027,10,5,13,14,15,138
2.559762,3.11114,10,5,13,15,16,142
2.192976,3.102736,10,6,14,1,2,146
2.209766,3.119793,10,6,14,2,3,150
2.652549,3.112862,10,6,14,3,4,154
3.813236,3.10843,10,6,14,4,5,158
4.202199,-0.041487,10,6,14,7,8,162
2.54412,-0.045226,10,6,14,8,9,166
2.344979,-0.066618,10,6,14,9,10,170
2.138883,-0.048989,10,6,14,10,11,174
2.582082,-0.051408,10,6,14,11,12,178
4.224036,-0.054232,10,6,14,12,13,182
4.217974,3.109135,10,6,14,15,16,186
2.635899,3.098932,10,7,15,1,2,190
2.155349,3.110373,10,7,15,2,3,194
2.209379,3.11973,10,7,15,3,4,198
2.301554,3.121338,10,7,15,4,5,202
4.052032,3.115924,10,7,15,5,6,206
4.110279,-0.042918,10,7,15,8,9,210
2.750213,-0.06058,10,7,15,9,10,214
2.139392,-0.049102,10,7,15,10,11,218
2.215378,-0.063418,10,7,15,11,12,222
2.659003,-0.063443,10,7,15,12,13,226
4.317304,-0.052824,10,7,15,13,14,230
4.293487,3.101622,10,8,16,1,2,234
2.560219,3.111056,10,8,16,2,3,238
2.19266,3.102586,10,8,16,3,4,242
1.896114,3.122498,10,8,16,4,5,246
2.485029,3.124293,10,8,16,5,6,250
4.14247,3.116955,10,8,16,6,7,254
4.46092,-0.04633,10,8,16,9,10,2
2.54353,-0.045407,10,8,16,10,11,6
2.215052,-0.063421,10,8,16,11,12,10
2.291293,-0.076609,10,8,16,12,13,14
2.581782,-0.051499,10,8,16,13,14,18
4.201081,-0.041433,10,8,16,14,15,22
4.108838,3.09855,10,9,1,2,3,26
2.596722,3.104628,10,9,1,3,4,30
1.895503,3.122433,10,9,1,4,5,34
2.116868,3.117769,10,9,1,5,6,38
2.59703,3.104571,10,9,1,6,7,42
